Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-12d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logCPM
NM_148933	Slco4a1|OATP-E|Slc21a12|RP23-74K21.1|2 H4|2|protein-coding	-1.87347101870652	0.00330100844187707	3.4210244599744097
NM_011076	Abcb1a|Abcb4|Evi32|Mdr1a|Mdr3|P-gp|Pgp|Pgy-3|Pgy3|mdr-3|-|5 A1|5 3.43 cM|protein-coding	-1.86165406717132	0.00197905772198537	5.4579324903838495
NM_010707	Lgals6|galectin-6|-|7 B1|7|protein-coding	-1.85271560630277	0.00308210203209489	3.82433758738006
NM_022721	Fzd5|5330434N09Rik|AI427138|Fz-5|Fz5|mFz5|-|1 C2|1 32.74 cM|protein-coding	-1.8526954973742198	0.00251319531926269	4.665608952581519
NM_177473	Tmem191c|4933405M22Rik|D16Bwg1494e|MNCb-4137|16 A3|16 10.71 cM|protein-coding	-1.8517581034823603	0.00779546698926175	2.4032805112684397
NM_025518	Dus2|2310016K04Rik|Dus2l|-|8|8 D2|protein-coding	-1.8484472295451	0.00220738818118391	5.288794988416269
NM_024461	1810037I17Rik|5730414I01Rik|-|3 G1|3|protein-coding	-1.84154369746999	0.0038295446039572	3.52462805188474
NM_010615	Kif11|Eg5|Kif8|Kifl1|Knsl1|-|19 C2|19|protein-coding	-1.8402883366229201	0.0079044731535881	2.46013704101242
NM_028805	Katnb1|2410003J24Rik|KAT|-|8 D1|8|protein-coding	-1.8386821826356101	0.00208460861588419	6.50173400084025
NM_019392	Tyro3|AI323366|Brt|Dtk|Etk-2|Rse|Sky|TK19-2|Tif|etk2/tyro3|RP23-356L21.1|2 F|2 59.97 cM|protein-coding	-1.83562016376447	0.00578153826615518	2.89582154834942
NM_030714	Dtx3|Deltex3|mg310|-|10 D3|10|protein-coding	-1.83560820123415	0.00222709235469092	5.94610759488065
NM_021451	Pmaip1|Noxa|-|18 E1|18|protein-coding	-1.8315684420999199	0.00239060103699504	5.68731064610378
NM_007467	Aplp1|-|-|7 B1|7 18.32 cM|protein-coding	-1.83052141362484	0.007063703120536959	2.6614208876434504
NM_001008501	Zfp760|9430018I06|BC029103|-|17 A3.2-A3.3|17|protein-coding	-1.82597715675305	0.008404311129550021	2.48090375317825
NM_028718	Traf3ip1|3930402D05Rik|AU041749|MIP-T3|-|1 D|1|protein-coding	-1.82558705201838	0.00398122710552877	3.65818444212174
NM_009073	Rom1|M101156|Rgsc1156|Rom-1|Rosp1|Tspan23|-|19 A|19 6.03 cM|protein-coding	-1.8203829020235198	0.00285657569808155	5.02011031454859
NM_026058	Cers4|2900019C14Rik|Lass4|Trh1|-|8|8 A1.2|protein-coding	-1.8183673802143898	0.0026861373742022698	5.4483571030328
NM_009113	S100a13|-|-|3 F1-F2|3 39.24 cM|protein-coding	-1.8180258133066398	0.00290425458862058	5.023653204811611
NM_011893	Sh3bp2|3BP2|-|5 B2|5|protein-coding	-1.8158939312729299	0.00268474677197172	5.54677825395352
NM_010442	Hmox1|D8Wsu38e|HO-1|HO1|Hemox|Hmox|Hsp32|-|8 C1|8 35.59 cM|protein-coding	-1.8035591363836296	0.00989574301602172	2.4320309704630696
NM_133686	Qprt|2410027J01Rik|AI647766|QPRTase|-|7 F3|7|protein-coding	-1.8006130462136	0.0030985879752374397	5.25611963897551
NM_016750	H2afz|H2A.Z|H2a.z-1|-|3 G3|3|protein-coding	-1.7998702483079698	0.00333132425754808	4.93245603928379
NR_015548	5830432E09Rik|-|-|7|7|ncRNA	-1.7979533199607	0.00501658937422916	3.52134099060971
NM_028696	Nabp1|4930434H03Rik|4930442A21Rik|4930488J04Rik|4933440J18Rik|5830411E10Rik|AI852561|Nbp1|Obfc2a|Ssb2|-|1|1 C1|protein-coding	-1.79326407442794	0.0027695590652783	7.03768459382733
NM_030890	Prrt1|Bat-4|Bat4|D17H6S54E|DSPD1|G5b|NG5|ORF31|RP23-24A13.1|17 B1|17|protein-coding	-1.79237493617989	0.00426753096776329	4.23600469974974
NM_012025	Racgap1|AI227039|AI327394|Band25|GTPase|MgcRacGAP|gtl11|mKIAA1478|-|15 F1|15|protein-coding	-1.7889411596906102	0.00285028000298739	7.099660717738639
NM_026482	Atp2b1|2810442I22Rik|E130111D10Rik|Pmca1|-|10|10 C3|protein-coding	-1.78532361817258	0.0029107303768600603	7.22155553473541
NM_001001932	Eea1|A430109M19Rik|B230358H09Rik|ZFYVE2|-|10 C3|10|protein-coding	-1.7838865737446001	0.00476220321452546	3.83251128072148
NM_001199305	Atxn1|2900016G23Rik|Atx1|C85907|ENSMUSG00000074917|Gm10786|Sca1|-|13 A5|13 21.98 cM|protein-coding	-1.78296958879009	0.0029981783566069603	6.74208766092193
NM_026514	Cdc42ep3|3200001F04Rik|AA986861|Borg2|Cep3|UB1|-|17 E3|17|protein-coding	-1.77756896522076	0.0033230038553725603	6.047615180151559
NM_001085390	Dusp5|Gm337|-|19 D2|19|protein-coding	-1.77516407194427	0.00306907993780768	7.442635587991299
NM_007611	Casp7|AI314680|CMH-1|ICE-IAP3|Mch3|caspase-7|mCASP-7|-|19 D2|19 51.84 cM|protein-coding	-1.7730283170186	0.0038087966039077	5.18416128814381
NM_198109	Ssh1|AW551225|Gm1394|Gm1395|SSH-1|mSSH-1L|-|5 F|5|protein-coding	-1.75397045093096	0.00434445523217733	5.05751009674207
NM_001163608	Plxdc1|2410003I07Rik|AI848450|Tem7|RP23-309H19.1|11 D|11|protein-coding	-1.75320725946955	0.00974553433766941	2.83272983234978
NM_016740	S100a11|EMAPI|Emap1|S100a14|S100c|cal|-|3|3 E-F|protein-coding	-1.7524953316077803	0.0041038036648151106	5.771929740730769
NM_028995	Nipal3|9130020G22Rik|AI480660|Npal3|RP23-332E2.5|4 D3|4|protein-coding	-1.7505270842834397	0.00358922099580315	8.12285074586312
NM_001163555	Pou2f2|Oct-2|Oct2a|Oct2b|Otf-2|Otf2|-|7 A3|7 13.73 cM|protein-coding	-1.75004655011369	0.0042637982292187	5.40747301140177
NM_030563	N4bp1|AI481586|C81621|-|8 C3|8|protein-coding	-1.74907300866311	0.00377602513434135	6.84876095217391
NM_001243584	Mif4gd|1110014L05Rik|2310075G12Rik|RP23-392H19.14-004|11 E2|11|protein-coding	-1.7408335013141298	0.00418039827695065	6.43562648027556
NM_023733	Crot|1200003H03Rik|-|5 A1|5|protein-coding	-1.7350551218999197	0.00413410171884254	7.092721849700349
NM_029478	Vmp1|3110098I04Rik|4930579A11Rik|AI787464|Tango5|Tmem49|ni-2|RP23-467J12.4|11 C|11|protein-coding	-1.7338616959733502	0.0041923040742042296	6.9573553336563005
NM_199145	3110062M04Rik|AL023049|Mri|-|6 B1|6|protein-coding	-1.7289327045161	0.00575281104830841	4.576976508428519
NM_008358	Il15ra|AA690181|IL-15RA|RP23-114B13.4|2 A1|2 8.97 cM|protein-coding	-1.72690554497508	0.007063703120536959	3.7523406901015197
NM_197986	Tmem140|1110007F12Rik|-|6 B1|6|protein-coding	-1.72412289105281	0.00666964665669216	4.1927122646819
NM_198710	Sypl|AI314763|AI604763|D12Ertd446e|PanI|Pphn|Sypl1|-|12 B2|12 13.87 cM|protein-coding	-1.7186005387265	0.00635881480560444	4.475509975565929
NM_178907	Mapkapk3|3PK|AI874665|MAPKAP-K3|MAPKAP3|MK-3|MK3|MapkKapk3|RP23-115A1.1|9 F1|9|protein-coding	-1.71344545025341	0.00491028880033563	6.52621853195186
NM_027429	Cenpl|2610300B10Rik|AW121806|AW550697|-|1|1 H1|protein-coding	-1.71145651742597	0.00838451815160296	3.57067455922228
NM_001163763	Tcf19|5730403J10Rik|AW495861|-|17 B1|17|protein-coding	-1.7090027223368098	0.00682236549248196	4.4228673772362
NM_013571	Ksr1|AW492498|B-KSR1|D11Bhm183e|D11Bhm184e|Ksr|RSU2|hb|RP23-12I13.1|11 B5|11 46.74 cM|protein-coding	-1.7082246642208099	0.00575281104830841	5.26423488031966
NM_026524	Mid1ip1|3110038L01Rik|Mig12|S14R|RP23-130J1.1|X|X A1.2|protein-coding	-1.7044819927472	0.0056436660184020606	5.572116500621691
NM_010706	Lgals4|gal-4|-|7 A3|7 16.94 cM|protein-coding	-1.7009821344821199	0.007651645067965609	4.21974283280384
NM_025610	Asrgl1|2410004D18Rik|ALP|ALP1|AU040643|AW060375|-|19 A|19|protein-coding	-1.7000775306548401	0.00587499863106676	5.632881691566429
NM_001013783	Fam71b|Gari-l3|OTTMUSG00000005491|RP23-273O7.4|11 B1.1|11|protein-coding	-1.6992434880379	0.008262699423607191	3.7916651336121405
NM_028195	Cyth4|2510004M07Rik|5830469K17Rik|AI467541|Pscd4|mFLJ00017|-|15 E1|15|protein-coding	-1.6980893245671698	0.00505519766353063	9.06101426098001
NM_080419	Igsf8|AA033172|AU041109|ESTM34|EWI-2|KCT-4|PGRL|R75384|-|1 H3|1 79.59 cM|protein-coding	-1.69142786614117	0.006824533410367	4.90469730575842
NM_008494	Lfng|AW061165|-|5 G2|5 79.15 cM|protein-coding	-1.6858841395801598	0.00548430120332701	9.98731735259023
NM_028153	Eml2|1600029N02Rik|-|7 A3|7|protein-coding	-1.6854106042788202	0.006491120634784939	5.6413747584380305
NM_001111021	Runx1|AML1|CBF-alpha-2|Cbfa2|Pebp2a2|Pebpa2b|-|16 C4|16 53.7 cM|protein-coding	-1.6784503644033402	0.0060282858110413	7.134869430921331
NM_019439	Gabbr1|GABAB1|GABAbR1|bM573K1.1|-|17 B1|17 19.16 cM|protein-coding	-1.6732473647501	0.00621030559072278	7.35461266338587
NM_175231	Whsc1|5830445G22Rik|9430010A17Rik|AW555663|C130020C13Rik|D030027O06Rik|D930023B08Rik|MMSET|NSD2|Whsc1l|mKIAA1090|-|5 B1|5|protein-coding	-1.67292841035776	0.00699949284975281	5.4917818228521105
NM_177778	Armc7|A630084C13|BC023126|RP23-392H19.6|11 E2|11|protein-coding	-1.6643222551601202	0.0065807881178139	7.16725994434668
NM_011370	Cyfip1|E030028J09Rik|P140SRA-1|P140sra1|Shyc|Sra-1|Sra1|l(7)1Rl|l71Rl|l7Rl1|mKIAA0068|pl-1|-|7|7 B5|protein-coding	-1.66005213525663	0.00811612070601618	5.03558258769852
NM_030259	Rilpl2|-|-|5 F|5|protein-coding	-1.65245490885421	0.00808665353887691	5.56328894370757
NM_001033270	Slc4a7|E430014N10Rik|NBC3|NBCn1|NBCn1-G|-|14 A2|14|protein-coding	-1.6493976130989598	0.007789124769665179	6.0101943786894205
NM_138310	Apobr|Apob-48r|Apob48r|-|7 F3|7|protein-coding	-1.64787550640385	0.00989574301602172	4.45126294994128
NM_010071	Dok2|DokR|Frip|-|14 D2-D3|14 36.71 cM|protein-coding	-1.63201404294752	0.008262699423607191	6.77975117115368
NM_153583	Atg4d|9830134P12Rik|APG4-D|Apg4d|Atg4dl|Autl4|-|9 A3|9|protein-coding	-1.61370976078484	0.009171584459422559	7.38826583672826
